date,match_id,team_1_name,team_1_goalsScored,team_1_halfTimeGoalsScored,team_1_cornerCount,team_1_shots,team_1_shotsOnTarget,team_1_foulsConceded,team_1_yellowConceded,team_1_redConceded,team_1_result,team_1_goalsConceded,team_1_halfTimeGoalsConceded,team_1_cornersConceded,team_1_shotsConceded,team_1_shotsOnTargetConceded,team_1_foulsReceived,team_1_yellowOpponent,team_1_redOpponent,team_1_home_or_away,team_1_average_goalsScored_last_five,team_1_average_halfTimeGoalsScored_last_five,team_1_average_cornerCount_last_five,team_1_average_shots_last_five,team_1_average_shotsOnTarget_last_five,team_1_average_foulsConceded_last_five,team_1_average_yellowConceded_last_five,team_1_average_redConceded_last_five,team_1_average_result_last_five,team_1_average_goalsConceded_last_five,team_1_average_halfTimeGoalsConceded_last_five,team_1_average_cornersConceded_last_five,team_1_average_shotsConceded_last_five,team_1_average_shotsOnTargetConceded_last_five,team_1_average_foulsReceived_last_five,team_1_average_yellowOpponent_last_five,team_1_average_redOpponent_last_five,team_1_promoted,team_1_win_streak_before_match,team_1_unbeaten_streak_before_match,team_2_name,team_2_goalsScored,team_2_halfTimeGoalsScored,team_2_cornerCount,team_2_shots,team_2_shotsOnTarget,team_2_foulsConceded,team_2_yellowConceded,team_2_redConceded,team_2_result,team_2_goalsConceded,team_2_halfTimeGoalsConceded,team_2_cornersConceded,team_2_shotsConceded,team_2_shotsOnTargetConceded,team_2_foulsReceived,team_2_yellowOpponent,team_2_redOpponent,team_2_home_or_away,team_2_average_goalsScored_last_five,team_2_average_halfTimeGoalsScored_last_five,team_2_average_cornerCount_last_five,team_2_average_shots_last_five,team_2_average_shotsOnTarget_last_five,team_2_average_foulsConceded_last_five,team_2_average_yellowConceded_last_five,team_2_average_redConceded_last_five,team_2_average_result_last_five,team_2_average_goalsConceded_last_five,team_2_average_halfTimeGoalsConceded_last_five,team_2_average_cornersConceded_last_five,team_2_average_shotsConceded_last_five,team_2_average_shotsOnTargetConceded_last_five,team_2_average_foulsReceived_last_five,team_2_average_yellowOpponent_last_five,team_2_average_redOpponent_last_five,team_2_promoted,team_2_win_streak_before_match,team_2_unbeaten_streak_before_match
2002-09-21,214274,Arsenal,2,1,8,14,9,12,1,0,3.0,1,0,1,8,3,11,3,1,Home,2.6,1.2,4.0,10.0,6.2,13.6,2.8,0.2,2.2,1.2,0.6,3.6,7.6,3.8,13.8,2.2,0.2,0,2,27,Bolton,1,0,1,8,3,11,3,1,0.0,2,1,8,14,9,12,1,0,Away,1.2,0.4,5.0,9.6,5.8,10.2,1.8,0.0,1.2,1.8,1.0,6.2,13.6,7.4,11.4,1.6,0.0,0,0,0
2002-10-06,214298,Arsenal,3,3,15,9,5,9,0,0,3.0,1,0,0,4,2,7,0,0,Home,2.4,1.2,5.4,10.4,6.6,14.4,1.8,0.2,2.6,0.8,0.4,3.6,7.8,3.0,13.4,2.8,0.4,0,4,29,Sunderland,1,0,0,4,2,7,0,0,0.0,3,3,15,9,5,9,0,0,Away,0.4,0.0,6.6,8.8,5.2,14.4,2.6,0.0,0.8,1.8,1.2,8.0,11.4,6.4,12.6,2.4,0.2,0,1,1
2002-10-26,214315,Arsenal,1,1,15,19,9,11,1,0,0.0,2,1,3,3,2,14,3,1,Home,2.6,1.6,7.6,9.8,6.2,12.4,1.4,0.0,2.4,1.0,0.2,2.8,8.0,3.4,11.6,2.0,0.2,0,0,0,Blackburn,2,1,3,3,2,14,3,1,3.0,1,1,15,19,9,11,1,0,Away,2.2,0.8,5.4,13.2,7.6,17.0,1.2,0.0,2.0,1.2,0.4,6.4,9.0,6.2,12.2,1.6,0.4,0,1,1
2002-11-09,214335,Arsenal,1,1,11,16,10,11,0,0,3.0,0,0,0,3,2,12,2,0,Home,2.0,1.6,8.8,10.0,5.2,13.8,1.2,0.0,1.8,1.2,0.4,5.0,6.2,3.4,12.6,2.2,0.2,0,1,1,Newcastle,0,0,0,3,2,12,2,0,0.0,1,1,11,16,10,11,0,0,Away,2.0,1.0,9.4,13.2,8.8,11.4,1.4,0.2,2.4,1.4,0.8,5.6,11.0,6.6,12.8,1.6,0.2,0,2,2
2002-11-16,214345,Arsenal,3,1,3,17,12,15,0,0,3.0,0,0,1,6,5,10,2,1,Home,1.4,1.4,10.2,11.8,6.0,13.0,0.8,0.0,1.8,1.0,0.4,4.2,5.0,3.2,12.2,1.8,0.2,0,2,2,Tottenham,0,0,1,6,5,10,2,1,0.0,3,1,3,17,12,15,0,0,Away,1.2,0.2,6.0,9.8,5.4,14.6,1.8,0.0,1.4,1.2,0.0,4.0,10.6,4.4,12.2,1.2,0.0,0,0,0
2002-11-30,214365,Arsenal,3,1,6,13,7,11,2,0,3.0,1,0,9,12,5,20,3,0,Home,1.6,1.0,8.4,13.0,7.2,14.8,1.0,0.2,1.8,1.0,0.4,3.4,5.0,3.2,11.6,1.8,0.4,0,0,0,Aston Villa,1,0,9,12,5,20,3,0,0.0,3,1,6,13,7,11,2,0,Away,1.6,0.6,4.8,12.0,6.0,12.8,2.2,0.0,1.8,0.6,0.0,7.2,13.0,5.8,12.4,1.6,0.0,0,1,5
2002-12-21,214395,Arsenal,2,1,13,26,14,8,1,0,3.0,0,0,3,3,1,14,3,1,Home,1.8,0.8,6.0,11.0,6.0,13.0,1.6,0.2,1.4,1.4,0.6,4.8,9.6,5.8,14.4,2.0,0.2,0,0,1,Middlesbrough,0,0,3,3,1,14,3,1,0.0,2,1,13,26,14,8,1,0,Away,1.2,0.2,6.4,11.4,4.8,9.2,0.6,0.0,1.0,1.2,0.2,6.2,13.6,7.4,12.2,1.4,0.2,0,0,2
2002-12-29,214423,Arsenal,1,0,15,13,6,14,1,0,1.0,1,0,4,9,2,15,3,0,Home,1.6,0.6,7.8,13.6,6.8,10.0,1.4,0.0,2.0,1.0,0.6,5.6,8.6,4.8,16.8,2.2,0.2,0,2,3,Liverpool,1,0,4,9,2,15,3,0,1.0,1,0,15,13,6,14,1,0,Away,0.6,0.2,6.8,13.4,6.4,10.8,2.0,0.0,0.4,1.4,0.4,4.6,8.2,5.0,12.6,2.4,0.0,0,0,2
2003-01-01,214425,Arsenal,3,1,2,7,7,13,0,0,3.0,2,0,7,8,7,9,0,0,Home,1.2,0.4,9.6,13.6,6.6,10.6,1.2,0.0,1.6,1.0,0.6,4.6,8.0,4.2,15.8,2.2,0.2,0,0,4,Chelsea,2,0,7,8,7,9,0,0,0.0,3,1,2,7,7,13,0,0,Away,1.2,0.8,6.2,14.6,7.4,13.8,1.6,0.0,1.6,0.8,0.8,5.2,10.2,5.2,14.4,1.6,0.2,0,0,0
2003-01-19,214451,Arsenal,3,1,12,24,13,17,3,0,3.0,1,1,1,5,2,9,1,1,Home,2.4,0.8,8.4,13.8,8.0,12.0,0.8,0.0,2.6,0.8,0.2,5.2,7.2,3.2,14.2,1.8,0.2,0,2,6,West Ham,1,1,1,5,2,9,1,1,0.0,3,1,12,24,13,17,3,0,Away,1.2,0.8,4.8,10.8,4.6,13.8,1.0,0.2,0.8,1.8,0.8,3.8,10.8,5.6,12.2,1.2,0.0,0,0,4
2003-02-01,214464,Arsenal,2,1,6,11,6,10,3,0,3.0,1,1,4,3,1,16,1,0,Home,2.6,1.0,8.8,15.2,10.0,14.4,1.4,0.0,2.2,1.2,0.2,5.6,9.6,5.4,12.0,1.4,0.2,0,0,8,Fulham,1,1,4,3,1,16,1,0,0.0,2,1,6,11,6,10,3,0,Away,0.6,0.4,4.0,12.6,5.6,11.2,0.8,0.0,1.0,1.2,0.2,8.0,12.0,5.2,13.4,1.6,0.2,0,0,0
2003-03-02,214501,Arsenal,2,2,12,19,11,12,1,0,3.0,0,0,6,6,4,12,0,0,Home,2.6,1.6,7.8,16.4,10.6,11.0,1.8,0.0,2.2,1.2,0.4,6.8,9.6,6.2,11.4,1.0,0.4,0,1,11,Charlton,0,0,6,6,4,12,0,0,0.0,2,2,12,19,11,12,1,0,Away,2.6,1.2,5.4,12.4,5.8,13.8,1.0,0.0,3.0,0.8,0.2,6.4,13.2,5.2,14.0,1.0,0.0,0,5,6
2003-03-23,214523,Arsenal,2,1,3,14,10,15,2,0,3.0,1,0,5,6,3,19,1,0,Home,2.0,1.6,6.8,13.2,8.2,10.8,1.6,0.0,2.0,1.0,0.4,6.6,8.6,5.0,11.4,1.4,0.2,0,0,0,Everton,1,0,5,6,3,19,1,0,0.0,2,1,3,14,10,15,2,0,Away,1.2,0.2,8.0,14.8,8.0,8.2,0.6,0.0,1.6,0.8,0.4,4.6,9.4,4.4,14.0,0.4,0.0,0,0,3
2003-04-16,214545,Arsenal,2,0,6,10,7,15,0,1,1.0,2,1,2,6,3,15,2,0,Home,2.0,1.4,6.0,12.6,8.0,12.2,1.4,0.0,2.0,1.0,0.2,6.6,9.2,5.0,13.6,1.2,0.0,0,0,2,Man Utd,2,1,2,6,3,15,2,0,1.0,2,0,6,10,7,15,0,1,Away,3.2,1.6,7.8,14.6,7.6,10.6,1.0,0.0,3.0,0.6,0.2,4.8,11.4,5.6,12.6,1.6,0.2,0,5,13
2003-05-04,214584,Arsenal,2,1,6,33,17,16,2,0,0.0,3,1,2,11,6,16,1,0,Home,1.8,0.2,4.8,10.0,6.2,14.0,1.4,0.2,1.8,1.2,0.2,5.0,8.4,4.4,16.8,1.2,0.2,0,0,5,Leeds,3,1,2,11,6,16,1,0,3.0,2,1,6,33,17,16,2,0,Away,2.8,1.2,7.0,12.8,6.6,16.4,1.6,0.2,1.4,1.8,1.2,6.4,9.0,4.0,13.4,1.4,0.0,0,0,0
2003-05-07,214585,Arsenal,6,5,6,16,13,12,1,0,3.0,1,1,10,13,5,16,1,0,Home,1.8,0.2,5.4,13.8,7.6,14.2,1.4,0.2,1.2,1.6,0.4,4.4,9.4,5.0,16.2,1.2,0.2,0,0,0,Southampton,1,1,10,13,5,16,1,0,0.0,6,5,6,16,13,12,1,0,Away,1.4,0.8,6.8,12.6,5.8,15.0,1.8,0.0,1.0,1.6,0.2,4.8,11.6,6.4,13.4,1.8,0.2,0,0,1
2003-08-16,214596,Arsenal,2,1,6,11,5,8,1,1,3.0,1,0,9,13,7,15,3,1,Home,3.2,1.6,6.2,16.6,10.4,13.6,1.2,0.0,2.0,1.2,0.4,6.2,11.0,5.6,15.8,1.0,0.2,0,2,2,Everton,1,0,9,13,7,15,3,1,0.0,2,1,6,11,5,8,1,1,Away,1.0,0.2,5.4,9.4,5.0,13.8,2.2,0.4,0.6,2.2,1.0,5.0,13.2,7.8,14.2,1.8,0.0,0,0,0
2003-08-27,214621,Arsenal,2,0,2,14,6,16,3,0,3.0,0,0,6,6,3,16,4,0,Home,3.6,2.4,6.6,18.8,11.6,11.0,0.8,0.2,2.4,1.0,0.4,6.0,10.8,5.0,14.8,1.4,0.2,0,4,4,Aston Villa,0,0,6,6,3,16,4,0,0.0,2,0,2,14,6,16,3,0,Away,0.8,0.2,8.6,13.4,6.8,15.2,0.6,0.2,0.8,1.4,0.4,6.2,10.4,6.4,13.2,0.8,0.0,0,0,1
2003-09-13,214634,Arsenal,1,1,7,12,7,11,2,0,1.0,1,1,1,8,2,19,3,0,Home,2.8,1.2,5.6,13.8,7.8,10.8,1.4,0.2,3.0,0.4,0.2,5.8,9.4,4.8,14.0,2.6,0.2,0,6,6,Portsmouth,1,1,1,8,2,19,3,0,1.0,1,1,7,12,7,11,2,0,Away,1.75,0.5,5.0,7.5,3.75,17.0,3.0,0.0,2.0,0.5,0.0,7.0,13.5,5.5,14.75,2.5,0.25,1,0,4
2003-09-26,214654,Arsenal,3,1,3,11,7,13,0,0,3.0,2,1,4,5,4,17,1,0,Home,1.8,0.8,4.4,11.2,5.8,12.0,2.2,0.2,2.2,0.4,0.4,3.8,8.8,4.6,13.8,3.2,0.0,0,0,8,Newcastle,2,1,4,5,4,17,1,0,0.0,3,1,3,11,7,13,0,0,Away,1.0,0.4,5.8,12.6,6.8,17.0,2.4,0.2,0.6,1.4,0.2,5.0,8.6,5.4,16.0,2.6,0.2,0,0,2
2003-10-18,214675,Arsenal,2,1,6,13,9,11,1,0,3.0,1,1,3,7,3,13,2,0,Home,1.6,0.6,4.2,10.2,5.6,14.0,2.0,0.2,2.2,1.0,0.8,5.0,9.2,5.4,14.2,2.8,0.0,0,2,10,Chelsea,1,1,3,7,3,13,2,0,0.0,2,1,6,13,9,11,1,0,Away,2.4,1.2,9.0,11.8,6.6,14.0,2.0,0.0,2.6,0.6,0.2,2.6,9.0,3.2,13.6,2.2,0.0,0,0,9
2003-11-08,214706,Arsenal,2,0,9,9,3,8,1,0,3.0,1,1,5,5,2,22,4,0,Home,2.4,1.4,4.0,12.0,7.8,13.6,0.8,0.0,2.6,1.2,0.8,5.8,8.0,4.6,13.8,1.4,0.0,0,1,13,Tottenham,1,1,5,5,2,22,4,0,0.0,2,0,9,9,3,8,1,0,Away,1.0,0.2,4.8,9.2,5.4,16.2,2.4,0.0,1.6,0.4,0.2,5.4,19.2,10.8,9.8,1.8,0.0,0,0,0
2003-11-30,214732,Arsenal,0,0,9,22,14,13,1,0,1.0,0,0,0,7,1,11,1,0,Home,2.4,1.2,5.8,11.0,6.6,10.8,1.0,0.0,2.6,0.8,0.6,5.4,6.8,3.0,14.0,1.8,0.0,0,3,15,Fulham,0,0,0,7,1,11,1,0,1.0,0,0,9,22,14,13,1,0,Away,1.8,1.2,3.4,9.0,5.6,12.4,1.4,0.2,1.2,1.8,0.8,7.6,12.4,7.0,12.4,2.2,0.2,0,1,1
2003-12-14,214753,Arsenal,1,1,5,11,7,14,2,0,3.0,0,0,6,5,1,14,4,0,Home,2.0,0.8,6.4,12.2,7.4,11.0,1.0,0.2,2.2,0.6,0.2,4.8,6.4,2.0,13.2,1.6,0.0,0,0,17,Blackburn,0,0,6,5,1,14,4,0,0.0,1,1,5,11,7,14,2,0,Away,1.6,0.4,7.6,14.0,7.8,13.4,1.2,0.0,1.8,1.0,0.4,5.6,8.2,3.6,12.4,1.2,0.2,0,2,2
2003-12-26,214764,Arsenal,3,2,14,15,10,15,2,0,3.0,0,0,3,5,1,17,5,0,Home,1.2,0.4,5.2,11.8,7.2,12.6,1.6,0.2,1.8,0.4,0.0,5.8,8.4,3.4,11.4,1.8,0.0,0,0,19,Wolves,0,0,3,5,1,17,5,0,0.0,3,2,14,15,10,15,2,0,Away,1.2,0.6,5.4,10.6,5.0,14.4,2.0,0.0,0.4,2.4,1.2,4.0,11.4,7.8,11.8,1.8,0.0,1,0,0
2004-01-10,214794,Arsenal,4,2,7,20,13,12,1,0,3.0,1,0,3,5,4,21,1,0,Home,1.4,1.0,5.4,12.2,7.0,13.6,1.8,0.0,2.2,0.4,0.0,4.8,8.6,4.4,13.8,2.4,0.0,0,0,22,Middlesbrough,1,0,3,5,4,21,1,0,0.0,4,2,7,20,13,12,1,0,Away,0.8,0.4,4.6,8.6,3.8,13.0,1.6,0.0,1.2,0.8,0.4,5.8,9.6,5.0,14.8,2.0,0.4,0,1,1
2004-02-01,214823,Arsenal,2,1,5,11,9,13,2,0,3.0,1,0,4,9,8,13,2,1,Home,2.2,1.4,6.0,14.8,9.2,14.8,1.4,0.0,2.6,0.4,0.0,3.2,7.2,3.4,16.4,2.2,0.0,0,2,24,Man City,1,0,4,9,8,13,2,1,0.0,2,1,5,11,9,13,2,0,Away,1.4,1.0,4.6,13.6,7.2,8.8,1.2,0.0,0.6,2.0,0.2,4.4,8.4,5.4,12.6,1.0,0.0,0,0,1
2004-02-10,214835,Arsenal,2,1,5,11,6,13,2,0,3.0,0,0,9,10,6,12,3,0,Home,2.4,1.2,4.4,12.6,8.6,16.0,1.6,0.0,2.6,0.8,0.2,4.2,9.2,5.2,16.4,1.8,0.2,0,4,26,Southampton,0,0,9,10,6,12,3,0,0.0,2,1,5,11,6,13,2,0,Away,1.0,0.8,8.4,13.8,8.6,14.8,1.4,0.2,1.0,1.2,0.6,4.4,10.8,7.0,12.8,0.8,0.0,0,0,1
2004-02-28,214854,Arsenal,2,2,12,21,11,8,0,0,3.0,1,0,3,6,3,10,0,0,Home,2.2,1.2,4.2,10.8,7.6,16.6,1.6,0.0,3.0,0.6,0.4,6.6,10.6,5.6,15.2,3.0,0.4,0,6,28,Charlton,1,0,3,6,3,10,0,0,0.0,2,2,12,21,11,8,0,0,Away,1.4,0.8,6.2,11.0,6.4,12.0,1.0,0.0,1.2,1.8,0.8,7.2,15.4,9.0,8.8,1.2,0.0,0,1,1
2004-03-20,214876,Arsenal,2,2,6,11,8,12,1,0,3.0,1,1,1,8,2,14,2,0,Home,2.2,1.2,5.8,13.0,7.2,13.6,1.2,0.0,3.0,0.6,0.4,7.4,9.6,4.6,13.6,2.0,0.2,0,8,30,Bolton,1,1,1,8,2,14,2,0,0.0,2,2,6,11,8,12,1,0,Away,0.8,0.6,7.0,13.4,7.8,12.0,1.4,0.0,0.4,2.0,0.8,6.6,13.0,9.6,12.8,1.2,0.0,0,0,0
2004-03-28,214893,Arsenal,1,0,8,17,10,15,1,0,1.0,1,0,7,13,8,18,1,0,Home,2.0,1.4,6.2,13.2,7.4,12.4,1.2,0.0,3.0,0.6,0.4,6.4,8.8,4.0,12.8,2.0,0.2,0,9,31,Man Utd,1,0,7,13,8,18,1,0,1.0,1,0,8,17,10,15,1,0,Away,1.6,0.8,6.6,17.6,8.4,14.4,1.6,0.0,1.0,1.8,0.8,5.0,10.2,5.6,15.0,1.2,0.0,0,1,1
2004-04-09,214904,Arsenal,4,1,2,12,7,16,3,0,3.0,2,2,8,12,5,9,1,0,Home,1.8,1.2,6.8,14.4,8.2,12.8,1.0,0.0,2.6,0.8,0.4,6.0,9.4,4.4,14.0,1.6,0.2,0,0,32,Liverpool,2,2,8,12,5,9,1,0,0.0,4,1,2,12,7,16,3,0,Away,1.6,1.0,9.4,18.6,10.4,10.0,0.8,0.0,2.0,0.4,0.0,4.8,8.2,4.8,15.4,2.0,0.0,0,1,4
2004-04-16,214923,Arsenal,5,3,3,15,8,10,0,0,3.0,0,0,8,7,2,10,0,0,Home,1.8,0.6,4.6,13.0,7.0,13.2,1.4,0.0,2.2,0.8,0.6,5.8,10.4,5.0,13.4,1.0,0.0,0,0,34,Leeds,0,0,8,7,2,10,0,0,0.0,5,3,3,15,8,10,0,0,Away,1.8,1.0,6.4,10.4,6.0,15.0,1.8,0.2,2.0,1.8,0.6,6.8,13.8,8.2,13.0,1.0,0.2,0,0,3
2004-05-01,214944,Arsenal,0,0,2,7,1,13,0,0,1.0,0,0,3,3,3,16,2,0,Home,2.4,1.2,4.2,12.8,7.4,13.6,1.2,0.0,1.8,1.0,0.4,7.0,10.8,5.4,13.0,0.6,0.0,0,0,36,Birmingham,0,0,3,3,3,16,2,0,1.0,0,0,2,7,1,13,0,0,Away,1.0,0.6,3.6,8.8,4.8,12.8,1.0,0.2,0.6,1.6,0.4,4.4,10.2,5.8,16.0,1.2,0.0,0,0,2
2004-05-15,214966,Arsenal,2,0,7,17,10,15,0,0,3.0,1,1,5,2,1,13,1,0,Home,1.8,1.2,5.6,11.6,6.0,13.4,1.2,0.0,1.8,0.6,0.2,5.8,9.2,4.6,13.2,0.8,0.0,0,1,39,Leicester,1,1,5,2,1,13,1,0,0.0,2,0,7,17,10,15,0,0,Away,1.2,0.6,4.8,11.0,5.6,11.2,1.0,0.2,1.0,1.2,0.4,3.8,12.2,7.0,14.2,1.2,0.0,1,1,3
2004-08-22,214994,Arsenal,5,1,7,16,11,8,1,0,3.0,3,1,5,9,5,14,1,0,Home,1.6,0.6,7.0,13.8,7.8,15.2,1.2,0.0,2.2,0.6,0.4,3.8,7.4,4.0,13.8,1.2,0.0,0,3,41,Middlesbrough,3,1,5,9,5,14,1,0,0.0,5,1,7,16,11,8,1,0,Away,1.2,0.8,5.6,17.8,9.2,11.8,1.0,0.0,0.8,2.4,1.2,6.6,13.6,7.4,13.2,0.8,0.2,0,0,1
2004-08-25,214998,Arsenal,3,0,6,15,9,11,2,0,3.0,0,0,5,3,0,18,4,0,Home,2.6,0.8,8.0,15.6,9.8,14.2,1.4,0.0,2.6,1.2,0.6,4.2,8.6,4.4,13.4,1.0,0.0,0,4,42,Blackburn,0,0,5,3,0,18,4,0,0.0,3,0,6,15,9,11,2,0,Away,1.0,0.2,5.6,11.6,5.0,14.4,1.6,0.0,1.0,1.2,0.6,5.4,10.2,6.4,12.0,0.2,0.0,0,0,0
2004-09-18,215025,Arsenal,2,1,3,11,6,13,1,0,1.0,2,0,8,8,5,17,3,0,Home,3.8,1.2,6.8,15.8,11.2,10.6,1.4,0.0,3.0,1.0,0.2,4.6,7.0,4.4,15.4,2.0,0.0,0,7,45,Bolton,2,0,8,8,5,17,3,0,1.0,2,1,3,11,6,13,1,0,Away,1.8,1.0,5.6,12.4,7.0,13.6,1.2,0.0,2.0,1.2,0.4,6.2,12.2,6.4,12.2,0.6,0.0,0,0,3
2004-10-02,215045,Arsenal,4,1,6,15,9,13,3,0,3.0,0,0,1,4,0,15,1,0,Home,2.6,1.0,4.8,13.6,9.2,9.4,1.2,0.0,2.6,0.6,0.0,6.8,7.2,4.8,16.4,2.2,0.0,0,1,47,Charlton,0,0,1,4,0,15,1,0,0.0,4,1,6,15,9,13,3,0,Away,1.0,0.4,5.2,5.8,3.2,12.0,0.8,0.0,1.6,1.0,0.4,10.0,11.2,6.6,11.4,1.2,0.2,0,1,3
2004-10-16,215055,Arsenal,3,2,6,18,15,11,2,0,3.0,1,1,3,5,2,22,4,0,Home,2.8,1.2,4.8,13.6,9.2,9.8,1.4,0.0,2.6,0.6,0.0,6.0,7.4,4.8,15.8,1.6,0.0,0,2,48,Aston Villa,1,1,3,5,2,22,4,0,0.0,3,2,6,18,15,11,2,0,Away,1.4,0.6,6.0,14.0,8.2,14.4,1.6,0.0,1.4,1.0,0.8,5.4,14.0,7.6,12.4,1.2,0.0,0,0,5
2004-10-30,215075,Arsenal,2,0,7,14,9,8,1,0,1.0,2,0,7,7,4,21,4,0,Home,2.0,1.0,3.8,13.6,9.0,13.6,1.8,0.0,2.0,1.0,0.2,4.6,7.8,3.8,18.0,2.2,0.0,0,0,0,Southampton,2,0,7,7,4,21,4,0,1.0,2,0,7,14,9,8,1,0,Away,0.2,0.0,5.4,11.2,5.4,14.4,0.2,0.0,0.4,0.8,0.4,6.8,12.6,5.4,9.8,0.8,0.0,0,0,1
2004-11-20,215105,Arsenal,1,0,12,11,4,9,0,0,1.0,1,0,3,4,2,12,1,0,Home,2.2,0.6,5.6,14.6,9.8,11.8,1.4,0.0,1.6,2.0,0.4,3.4,7.2,3.8,18.6,2.6,0.0,0,1,3,West Brom,1,0,3,4,2,12,1,0,1.0,1,0,12,11,4,9,0,0,Away,0.8,0.6,4.4,11.6,5.6,13.6,1.2,0.0,0.4,2.2,1.0,6.2,12.8,6.2,13.4,1.0,0.0,1,0,0
2004-12-04,215125,Arsenal,3,1,4,7,4,7,0,0,3.0,0,0,2,2,1,15,1,0,Home,2.0,0.2,6.2,11.4,6.8,10.0,0.8,0.0,1.2,2.0,0.4,4.0,7.0,4.2,13.8,1.6,0.0,0,0,0,Birmingham,0,0,2,2,1,15,1,0,0.0,3,1,4,7,4,7,0,0,Away,1.0,0.8,7.2,12.2,6.2,12.2,1.0,0.2,1.0,1.2,0.4,3.4,10.4,6.0,13.8,1.4,0.0,0,0,2
2004-12-12,215142,Arsenal,2,2,4,10,5,11,1,0,1.0,2,1,6,10,5,17,3,0,Home,2.2,0.4,5.6,10.0,5.8,9.8,0.6,0.0,1.6,1.6,0.4,3.0,6.0,3.6,12.6,1.0,0.0,0,1,1,Chelsea,2,1,6,10,5,17,3,0,1.0,2,2,4,10,5,11,1,0,Away,3.0,0.6,8.6,15.0,9.2,12.8,1.2,0.0,2.6,0.6,0.0,3.0,7.4,3.4,13.4,1.0,0.0,0,2,7
2004-12-26,215156,Arsenal,2,1,7,11,8,12,1,0,3.0,0,0,6,2,1,9,2,0,Home,1.6,0.6,5.4,8.8,4.0,10.4,0.8,0.0,1.6,1.0,0.4,4.4,7.6,4.0,12.6,1.0,0.0,0,1,3,Fulham,0,0,6,2,1,9,2,0,0.0,2,1,7,11,8,12,1,0,Away,0.6,0.2,5.2,9.2,5.2,17.2,2.0,0.2,0.8,1.2,0.6,7.0,12.4,5.2,14.2,0.8,0.0,0,0,0
2005-01-04,215190,Arsenal,1,0,12,13,9,10,3,0,1.0,1,1,5,5,4,13,3,0,Home,1.8,1.0,5.6,11.0,5.8,13.6,1.6,0.0,2.6,0.6,0.4,4.4,7.8,4.0,12.4,1.4,0.0,0,4,6,Man City,1,1,5,5,4,13,3,0,1.0,1,0,12,13,9,10,3,0,Away,1.0,0.8,6.2,10.0,4.6,12.0,0.6,0.2,1.4,1.0,0.2,4.4,6.8,3.0,11.8,0.6,0.2,0,1,2
2005-01-23,215214,Arsenal,1,1,11,13,8,17,2,0,3.0,0,0,1,4,1,19,3,0,Home,1.4,0.6,7.2,11.2,7.0,13.2,2.0,0.0,2.0,0.6,0.6,4.8,6.4,3.4,10.6,1.8,0.0,0,0,0,Newcastle,0,0,1,4,1,19,3,0,0.0,1,1,11,13,8,17,2,0,Away,1.2,1.2,7.0,11.2,7.2,11.2,0.8,0.0,1.6,1.0,0.6,5.0,12.2,7.2,16.4,2.2,0.0,0,1,3
2005-02-01,215216,Arsenal,2,2,6,11,10,20,2,0,0.0,4,1,7,10,9,16,4,1,Home,1.2,0.6,8.0,11.6,7.0,14.2,2.2,0.0,2.0,0.6,0.6,3.8,6.8,3.4,12.6,2.0,0.0,0,1,1,Man Utd,4,1,7,10,9,16,4,1,3.0,2,2,6,11,10,20,2,0,Away,1.4,0.8,5.8,14.8,8.6,13.2,2.0,0.2,2.6,0.2,0.0,5.8,8.8,4.8,14.6,2.0,0.0,0,2,13
2005-02-14,215242,Arsenal,5,3,5,17,12,8,1,0,3.0,1,0,1,6,3,17,2,0,Home,1.4,1.2,7.6,12.6,8.0,13.2,1.6,0.0,1.4,1.4,0.6,5.2,6.6,3.6,13.8,2.8,0.2,0,1,1,Crystal Palace,1,0,1,6,3,17,2,0,0.0,5,3,5,17,12,8,1,0,Away,1.6,0.4,5.8,10.0,5.8,11.0,0.8,0.2,1.4,1.2,0.6,6.0,12.2,6.8,13.0,1.8,0.0,1,0,0
2005-03-05,215252,Arsenal,3,1,7,11,6,12,0,0,3.0,0,0,3,5,2,15,2,0,Home,2.4,2.0,5.8,14.6,9.6,13.8,1.2,0.2,2.0,1.4,0.2,3.4,7.0,3.4,14.8,2.4,0.4,0,0,3,Portsmouth,0,0,3,5,2,15,2,0,0.0,3,1,7,11,6,12,0,0,Away,1.0,0.6,4.6,9.2,4.0,11.0,1.0,0.0,0.6,2.2,1.4,4.6,12.0,6.2,11.4,0.8,0.0,0,0,0
2005-04-02,215275,Arsenal,4,2,10,21,15,8,1,0,3.0,1,1,3,3,1,11,0,0,Home,2.6,1.8,5.0,14.0,8.8,10.4,0.6,0.2,2.6,0.6,0.0,3.2,7.0,2.2,15.0,2.0,0.2,0,2,5,Norwich,1,1,3,3,1,11,0,0,0.0,4,2,10,21,15,8,1,0,Away,1.2,0.6,4.4,8.2,4.8,14.8,1.0,0.2,0.6,2.4,1.4,8.2,17.8,10.8,14.0,2.4,0.0,1,0,0
2005-04-25,215320,Arsenal,1,1,4,12,3,17,0,0,3.0,0,0,7,7,1,15,4,0,Home,1.8,0.8,5.6,11.0,6.8,10.6,1.2,0.0,2.6,0.2,0.2,3.4,7.0,2.8,13.6,1.4,0.0,0,0,8,Tottenham,0,0,7,7,1,15,4,0,0.0,1,1,4,12,3,17,0,0,Away,1.4,0.6,4.6,12.8,6.2,10.2,1.4,0.0,1.8,1.0,0.6,5.8,11.8,5.6,10.2,1.0,0.0,0,0,5
